# Goxel 0.15.1
# One line per voxel
# X Y Z RRGGBB
8 11 24 f1ce8f
1 4 25 503623
2 4 25 62422b
3 4 25 744e33
4 4 25 865a3b
5 4 25 865a3b
6 4 25 744e33
7 4 25 62422b
8 4 25 fbd591
1 5 25 62422b
2 5 25 ffffff
3 5 25 ffffff
4 5 25 ffffff
5 5 25 ffffff
6 5 25 ffffff
7 5 25 ffffff
8 5 25 f1ce8f
1 6 25 744e33
2 6 25 ffffff
3 6 25 ffffff
4 6 25 ffffff
5 6 25 ffffff
6 6 25 ffffff
7 6 25 ffffff
8 6 25 fbd591
1 7 25 865a3b
2 7 25 ffffff
3 7 25 ffffff
4 7 25 ffffff
5 7 25 ffffff
6 7 25 ffffff
7 7 25 ffffff
8 7 25 fbd591
1 8 25 865a3b
2 8 25 ffffff
3 8 25 ffffff
4 8 25 ffffff
5 8 25 ffffff
6 8 25 ffffff
7 8 25 ffffff
8 8 25 f6d291
1 9 25 744e33
2 9 25 ffffff
3 9 25 ffffff
4 9 25 ffffff
5 9 25 ffffff
6 9 25 ffffff
7 9 25 ffffff
8 9 25 fbd591
1 10 25 62422b
2 10 25 ffffff
3 10 25 ffffff
4 10 25 ffffff
5 10 25 ffffff
6 10 25 ffffff
7 10 25 ffffff
8 10 25 fbd591
1 11 25 513623
2 11 25 62422b
3 11 25 744e33
4 11 25 865a3b
5 11 25 865a3b
6 11 25 744e33
7 11 25 62422b
8 11 25 fbd591
1 4 26 62422b
2 4 26 744e33
3 4 26 865a3b
4 4 26 996643
5 4 26 996643
6 4 26 865a3b
7 4 26 744e33
8 4 26 62422b
1 5 26 744e33
2 5 26 ffffff
3 5 26 ffffff
4 5 26 ffffff
5 5 26 ffffff
6 5 26 ffffff
7 5 26 ffffff
8 5 26 ffffff
1 6 26 865a3b
2 6 26 ffffff
3 6 26 ffffff
4 6 26 ffffff
5 6 26 ffffff
6 6 26 ffffff
7 6 26 ffffff
8 6 26 0f94c8
1 7 26 996643
2 7 26 ffffff
3 7 26 ffffff
4 7 26 ffffff
5 7 26 ffffff
6 7 26 ffffff
7 7 26 ffffff
8 7 26 fbd591
1 8 26 996643
2 8 26 ffffff
3 8 26 ffffff
4 8 26 ffffff
5 8 26 ffffff
6 8 26 ffffff
7 8 26 ffffff
8 8 26 fbd591
1 9 26 865a3b
2 9 26 ffffff
3 9 26 ffffff
4 9 26 ffffff
5 9 26 ffffff
6 9 26 ffffff
7 9 26 ffffff
8 9 26 0f94c8
1 10 26 744e33
2 10 26 ffffff
3 10 26 ffffff
4 10 26 ffffff
5 10 26 ffffff
6 10 26 ffffff
7 10 26 ffffff
8 10 26 ffffff
1 11 26 62422b
2 11 26 744e33
3 11 26 865a3b
4 11 26 996643
5 11 26 996643
6 11 26 865a3b
7 11 26 744e33
8 11 26 62422b
1 4 27 744e33
2 4 27 865a3b
3 4 27 996643
4 4 27 ab724b
5 4 27 ab724b
6 4 27 996643
7 4 27 865a3b
8 4 27 744e33
1 5 27 865a3b
2 5 27 ffffff
3 5 27 ffffff
4 5 27 ffffff
5 5 27 ffffff
6 5 27 ffffff
7 5 27 ffffff
8 5 27 ffffff
1 6 27 996643
2 6 27 ffffff
3 6 27 ffffff
4 6 27 ffffff
5 6 27 ffffff
6 6 27 ffffff
7 6 27 ffffff
8 6 27 0f94c8
1 7 27 ab724b
2 7 27 ffffff
3 7 27 ffffff
4 7 27 ffffff
5 7 27 ffffff
6 7 27 ffffff
7 7 27 ffffff
8 7 27 f1ce8f
1 8 27 ab724b
2 8 27 ffffff
3 8 27 ffffff
4 8 27 ffffff
5 8 27 ffffff
6 8 27 ffffff
7 8 27 ffffff
8 8 27 996644
1 9 27 996643
2 9 27 ffffff
3 9 27 ffffff
4 9 27 ffffff
5 9 27 ffffff
6 9 27 ffffff
7 9 27 ffffff
8 9 27 0f94c8
1 10 27 865a3b
2 10 27 ffffff
3 10 27 ffffff
4 10 27 ffffff
5 10 27 ffffff
6 10 27 ffffff
7 10 27 ffffff
8 10 27 ffffff
1 11 27 744e33
2 11 27 865a3b
3 11 27 996643
4 11 27 ab724b
5 11 27 ab724b
6 11 27 996643
7 11 27 865a3b
8 11 27 62422b
1 4 28 744e33
2 4 28 865a3b
3 4 28 996643
4 4 28 ab724b
5 4 28 ab724b
6 4 28 996643
7 4 28 865a3b
8 4 28 744e33
1 5 28 865a3b
2 5 28 ffffff
3 5 28 ffffff
4 5 28 ffffff
5 5 28 ffffff
6 5 28 ffffff
7 5 28 ffffff
8 5 28 744e34
1 6 28 996643
2 6 28 ffffff
3 6 28 ffffff
4 6 28 ffffff
5 6 28 ffffff
6 6 28 ffffff
7 6 28 ffffff
8 6 28 fbd591
1 7 28 ab724b
2 7 28 ffffff
3 7 28 ffffff
4 7 28 ffffff
5 7 28 ffffff
6 7 28 ffffff
7 7 28 ffffff
8 7 28 996644
1 8 28 ab724b
2 8 28 ffffff
3 8 28 ffffff
4 8 28 ffffff
5 8 28 ffffff
6 8 28 ffffff
7 8 28 ffffff
8 8 28 996644
1 9 28 996643
2 9 28 ffffff
3 9 28 ffffff
4 9 28 ffffff
5 9 28 ffffff
6 9 28 ffffff
7 9 28 ffffff
8 9 28 875a3c
1 10 28 865a3b
2 10 28 ffffff
3 10 28 ffffff
4 10 28 ffffff
5 10 28 ffffff
6 10 28 ffffff
7 10 28 ffffff
8 10 28 744e34
1 11 28 744e33
2 11 28 865a3b
3 11 28 996643
4 11 28 ab724b
5 11 28 ab724b
6 11 28 996643
7 11 28 865a3b
8 11 28 62422b
0 3 29 000000
1 3 29 000000
2 3 29 000000
3 3 29 000000
4 3 29 000000
5 3 29 000000
6 3 29 000000
7 3 29 000000
8 3 29 000000
9 3 29 000000
0 4 29 000000
1 4 29 fbd591
2 4 29 fbd591
3 4 29 ebc888
4 4 29 fbd591
5 4 29 ebc888
6 4 29 ebc888
7 4 29 fbd591
8 4 29 ebc888
9 4 29 000000
0 5 29 000000
1 5 29 ebc888
2 5 29 ffffff
3 5 29 ffffff
4 5 29 ffffff
5 5 29 ffffff
6 5 29 ffffff
7 5 29 ffffff
8 5 29 fbd591
9 5 29 000000
0 6 29 000000
1 6 29 fbd591
2 6 29 ffffff
3 6 29 ffffff
4 6 29 ffffff
5 6 29 ffffff
6 6 29 ffffff
7 6 29 ffffff
8 6 29 ebc888
9 6 29 000000
0 7 29 000000
1 7 29 fbd591
2 7 29 ffffff
3 7 29 ffffff
4 7 29 ffffff
5 7 29 ffffff
6 7 29 ffffff
7 7 29 ffffff
8 7 29 fbd591
9 7 29 000000
0 8 29 000000
1 8 29 fbd591
2 8 29 ffffff
3 8 29 ffffff
4 8 29 ffffff
5 8 29 ffffff
6 8 29 ffffff
7 8 29 ffffff
8 8 29 ebc888
9 8 29 000000
0 9 29 000000
1 9 29 ebc888
2 9 29 ffffff
3 9 29 ffffff
4 9 29 ffffff
5 9 29 ffffff
6 9 29 ffffff
7 9 29 ffffff
8 9 29 fbd591
9 9 29 000000
0 10 29 000000
1 10 29 fbd591
2 10 29 ffffff
3 10 29 ffffff
4 10 29 ffffff
5 10 29 ffffff
6 10 29 ffffff
7 10 29 ffffff
8 10 29 ebc888
9 10 29 000000
0 11 29 000000
1 11 29 fbd591
2 11 29 ebc888
3 11 29 fbd591
4 11 29 fbd591
5 11 29 fbd591
6 11 29 fbd591
7 11 29 fbd591
8 11 29 fbd591
9 11 29 000000
0 12 29 000000
1 12 29 000000
2 12 29 000000
3 12 29 000000
4 12 29 000000
5 12 29 000000
6 12 29 000000
7 12 29 000000
8 12 29 000000
9 12 29 000000
0 3 30 000000
1 3 30 000000
2 3 30 000000
3 3 30 000000
4 3 30 000000
5 3 30 000000
6 3 30 000000
7 3 30 000000
8 3 30 000000
9 3 30 000000
0 4 30 000000
1 4 30 ebc888
2 4 30 fbd591
3 4 30 fbd591
4 4 30 fbd591
5 4 30 fbd591
6 4 30 fbd591
7 4 30 fbd591
8 4 30 fbd591
9 4 30 000000
0 5 30 000000
1 5 30 fbd591
2 5 30 ffffff
3 5 30 ffffff
4 5 30 ffffff
5 5 30 ffffff
6 5 30 ffffff
7 5 30 ffffff
8 5 30 ebc888
9 5 30 000000
0 6 30 000000
1 6 30 fbd591
2 6 30 ffffff
3 6 30 ffffff
4 6 30 ffffff
5 6 30 ffffff
6 6 30 ffffff
7 6 30 ffffff
8 6 30 fbd591
9 6 30 000000
0 7 30 000000
1 7 30 ebc888
2 7 30 ffffff
3 7 30 ffffff
4 7 30 ffffff
5 7 30 ffffff
6 7 30 ffffff
7 7 30 ffffff
8 7 30 fbd591
9 7 30 000000
0 8 30 000000
1 8 30 fbd591
2 8 30 ffffff
3 8 30 ffffff
4 8 30 ffffff
5 8 30 ffffff
6 8 30 ffffff
7 8 30 ffffff
8 8 30 fbd591
9 8 30 000000
0 9 30 000000
1 9 30 ebc888
2 9 30 ffffff
3 9 30 ffffff
4 9 30 ffffff
5 9 30 ffffff
6 9 30 ffffff
7 9 30 ffffff
8 9 30 ebc888
9 9 30 000000
0 10 30 000000
1 10 30 fbd591
2 10 30 ffffff
3 10 30 ffffff
4 10 30 ffffff
5 10 30 ffffff
6 10 30 ffffff
7 10 30 ffffff
8 10 30 ebc888
9 10 30 000000
0 11 30 000000
1 11 30 fbd591
2 11 30 fbd591
3 11 30 ebc888
4 11 30 fbd591
5 11 30 fbd591
6 11 30 ebc888
7 11 30 ebc888
8 11 30 fbd591
9 11 30 000000
0 12 30 000000
1 12 30 000000
2 12 30 000000
3 12 30 000000
4 12 30 000000
5 12 30 000000
6 12 30 000000
7 12 30 000000
8 12 30 000000
9 12 30 000000
1 4 31 000000
2 4 31 000000
3 4 31 000000
4 4 31 000000
5 4 31 000000
6 4 31 000000
7 4 31 000000
8 4 31 000000
1 5 31 000000
2 5 31 000000
3 5 31 000000
4 5 31 000000
5 5 31 000000
6 5 31 000000
7 5 31 000000
8 5 31 000000
1 6 31 000000
2 6 31 000000
3 6 31 000000
4 6 31 000000
5 6 31 000000
6 6 31 000000
7 6 31 000000
8 6 31 000000
1 7 31 000000
2 7 31 000000
3 7 31 000000
4 7 31 000000
5 7 31 000000
6 7 31 000000
7 7 31 000000
8 7 31 000000
1 8 31 000000
2 8 31 000000
3 8 31 000000
4 8 31 000000
5 8 31 000000
6 8 31 000000
7 8 31 000000
8 8 31 000000
1 9 31 000000
2 9 31 000000
3 9 31 000000
4 9 31 000000
5 9 31 000000
6 9 31 000000
7 9 31 000000
8 9 31 000000
1 10 31 000000
2 10 31 000000
3 10 31 000000
4 10 31 000000
5 10 31 000000
6 10 31 000000
7 10 31 000000
8 10 31 000000
1 11 31 000000
2 11 31 000000
3 11 31 000000
4 11 31 000000
5 11 31 000000
6 11 31 000000
7 11 31 000000
8 11 31 000000
