# Goxel 0.15.1
# One line per voxel
# X Y Z RRGGBB
1 2 21 b0b0b0
2 2 21 b0b0b0
3 2 21 b0b0b0
0 3 21 b0b0b0
1 3 21 b0b0b0
2 3 21 b0b0b0
3 3 21 b0b0b0
0 4 21 b0b0b0
1 4 21 b0b0b0
2 4 21 b0b0b0
3 4 21 b0b0b0
0 5 21 b0b0b0
1 5 21 b0b0b0
2 5 21 b0b0b0
3 5 21 c3c3c3
0 6 21 b0b0b0
1 6 21 b0b0b0
2 6 21 b0b0b0
3 6 21 b0b0b0
0 7 21 b0b0b0
1 7 21 b0b0b0
2 7 21 b0b0b0
3 7 21 b0b0b0
0 8 21 b0b0b0
1 8 21 b0b0b0
2 8 21 b0b0b0
3 8 21 b0b0b0
0 9 21 b0b0b0
1 9 21 b0b0b0
2 9 21 b0b0b0
3 9 21 009e00
0 10 21 b0b0b0
1 10 21 b0b0b0
2 10 21 009e00
0 11 21 9a9a9a
1 11 21 b0b0b0
2 11 21 006800
0 12 21 b0b0b0
1 12 21 b0b0b0
2 12 21 b0b0b0
0 13 21 b0b0b0
1 13 21 b0b0b0
2 13 21 9a9a9a
0 0 22 b0b0b0
1 0 22 b0b0b0
2 0 22 b0b0b0
3 0 22 9a9a9a
0 1 22 b0b0b0
1 1 22 b0b0b0
2 1 22 b0b0b0
3 1 22 b0b0b0
0 2 22 b0b0b0
1 2 22 b0b0b0
2 2 22 b0b0b0
3 2 22 b0b0b0
0 3 22 b0b0b0
1 3 22 b0b0b0
2 3 22 b0b0b0
3 3 22 9a9a9a
0 4 22 b0b0b0
1 4 22 b0b0b0
2 4 22 b0b0b0
3 4 22 b0b0b0
0 5 22 b0b0b0
1 5 22 b0b0b0
2 5 22 b0b0b0
3 5 22 c3c3c3
0 6 22 b0b0b0
1 6 22 b0b0b0
2 6 22 b0b0b0
3 6 22 c3c3c3
0 7 22 b0b0b0
1 7 22 b0b0b0
2 7 22 b0b0b0
3 7 22 9a9a9a
0 8 22 b0b0b0
1 8 22 b0b0b0
2 8 22 b0b0b0
3 8 22 b0b0b0
0 9 22 b0b0b0
1 9 22 b0b0b0
2 9 22 b0b0b0
3 9 22 c3c3c3
0 10 22 9a9a9a
1 10 22 b0b0b0
2 10 22 b0b0b0
0 11 22 b0b0b0
1 11 22 b0b0b0
2 11 22 006800
0 12 22 c3c3c3
1 12 22 b0b0b0
2 12 22 009e00
0 13 22 c3c3c3
1 13 22 b0b0b0
2 13 22 b0b0b0
0 0 23 b0b0b0
1 0 23 b0b0b0
2 0 23 b0b0b0
3 0 23 b0b0b0
0 1 23 b0b0b0
1 1 23 b0b0b0
2 1 23 b0b0b0
3 1 23 c3c3c3
0 2 23 b0b0b0
1 2 23 b0b0b0
2 2 23 b0b0b0
3 2 23 b0b0b0
0 3 23 b0b0b0
1 3 23 b0b0b0
2 3 23 b0b0b0
3 3 23 b0b0b0
0 4 23 b0b0b0
1 4 23 b0b0b0
2 4 23 b0b0b0
3 4 23 b0b0b0
0 5 23 b0b0b0
1 5 23 b0b0b0
2 5 23 b0b0b0
3 5 23 9a9a9a
0 6 23 b0b0b0
1 6 23 b0b0b0
2 6 23 b0b0b0
3 6 23 b0b0b0
0 7 23 b0b0b0
1 7 23 b0b0b0
2 7 23 b0b0b0
3 7 23 b0b0b0
0 8 23 b0b0b0
1 8 23 b0b0b0
2 8 23 b0b0b0
3 8 23 9a9a9a
0 9 23 009e00
1 9 23 b0b0b0
2 9 23 b0b0b0
3 9 23 b0b0b0
0 10 23 009e00
1 10 23 b0b0b0
2 10 23 b0b0b0
0 11 23 009e00
1 11 23 006800
2 11 23 9a9a9a
0 12 23 b0b0b0
1 12 23 00bf00
2 12 23 006800
0 13 23 9a9a9a
1 13 23 009e00
2 13 23 006800
0 0 24 009e00
1 0 24 009e00
2 0 24 009e00
3 0 24 009e00
0 1 24 b0b0b0
1 1 24 b0b0b0
2 1 24 b0b0b0
3 1 24 b0b0b0
0 2 24 b0b0b0
1 2 24 b0b0b0
2 2 24 b0b0b0
3 2 24 b0b0b0
0 3 24 b0b0b0
1 3 24 b0b0b0
2 3 24 b0b0b0
3 3 24 b0b0b0
5 3 24 7b7b7b
0 4 24 b0b0b0
1 4 24 b0b0b0
2 4 24 b0b0b0
3 4 24 b0b0b0
5 4 24 7b7b7b
0 5 24 b0b0b0
1 5 24 b0b0b0
2 5 24 b0b0b0
3 5 24 b0b0b0
0 6 24 b0b0b0
1 6 24 b0b0b0
2 6 24 b0b0b0
3 6 24 b0b0b0
0 7 24 b0b0b0
1 7 24 9a9a9a
2 7 24 b0b0b0
3 7 24 b0b0b0
0 8 24 b0b0b0
1 8 24 b0b0b0
2 8 24 9a9a9a
3 8 24 9a9a9a
0 9 24 9a9a9a
1 9 24 b0b0b0
2 9 24 b0b0b0
3 9 24 9a9a9a
0 1 25 b0b0b0
1 1 25 b0b0b0
2 1 25 9a9a9a
3 1 25 b0b0b0
4 1 25 006800
0 2 25 b0b0b0
1 2 25 8b8b8b
2 2 25 8b8b8b
3 2 25 8b8b8b
4 2 25 006800
0 3 25 b0b0b0
1 3 25 8b8b8b
2 3 25 8b8b8b
3 3 25 8b8b8b
4 3 25 8b8b8b
5 3 25 7b7b7b
0 4 25 9a9a9a
1 4 25 8b8b8b
2 4 25 8b8b8b
3 4 25 8b8b8b
4 4 25 8b8b8b
5 4 25 7b7b7b
0 5 25 009e00
1 5 25 8b8b8b
2 5 25 8b8b8b
3 5 25 8b8b8b
4 5 25 b0b0b0
0 6 25 00bf00
1 6 25 9a9a9a
2 6 25 b0b0b0
3 6 25 b0b0b0
4 6 25 b0b0b0
0 1 26 b0b0b0
1 1 26 b0b0b0
2 1 26 9a9a9a
3 1 26 b0b0b0
4 1 26 9a9a9a
0 2 26 9a9a9a
1 2 26 8b8b8b
2 2 26 8b8b8b
3 2 26 8b8b8b
4 2 26 009e00
0 3 26 b0b0b0
1 3 26 8b8b8b
2 3 26 8b8b8b
3 3 26 8b8b8b
4 3 26 8b8b8b
5 3 26 7b7b7b
0 4 26 c3c3c3
1 4 26 8b8b8b
2 4 26 8b8b8b
3 4 26 8b8b8b
4 4 26 8b8b8b
5 4 26 7b7b7b
0 5 26 b0b0b0
1 5 26 8b8b8b
2 5 26 8b8b8b
3 5 26 8b8b8b
4 5 26 b0b0b0
0 6 26 009e00
1 6 26 9a9a9a
2 6 26 b0b0b0
3 6 26 c3c3c3
4 6 26 9a9a9a
0 1 27 c3c3c3
1 1 27 9a9a9a
2 1 27 b0b0b0
3 1 27 9a9a9a
4 1 27 b0b0b0
0 2 27 b0b0b0
1 2 27 8b8b8b
2 2 27 8b8b8b
3 2 27 8b8b8b
4 2 27 f7f7f7
0 3 27 9a9a9a
1 3 27 8b8b8b
2 3 27 8b8b8b
3 3 27 8b8b8b
4 3 27 9e0000
0 4 27 9a9a9a
1 4 27 8b8b8b
2 4 27 8b8b8b
3 4 27 8b8b8b
4 4 27 9e0000
0 5 27 c3c3c3
1 5 27 8b8b8b
2 5 27 8b8b8b
3 5 27 8b8b8b
4 5 27 f7f7f7
0 6 27 006800
1 6 27 006800
2 6 27 c3c3c3
3 6 27 b0b0b0
4 6 27 b0b0b0
0 1 28 9a9a9a
1 1 28 b0b0b0
2 1 28 b0b0b0
3 1 28 b0b0b0
4 1 28 b0b0b0
0 2 28 c3c3c3
1 2 28 8b8b8b
2 2 28 8b8b8b
3 2 28 8b8b8b
4 2 28 f7f7f7
0 3 28 b0b0b0
1 3 28 8b8b8b
2 3 28 8b8b8b
3 3 28 8b8b8b
4 3 28 9e0000
0 4 28 9a9a9a
1 4 28 8b8b8b
2 4 28 8b8b8b
3 4 28 8b8b8b
4 4 28 9e0000
0 5 28 b0b0b0
1 5 28 8b8b8b
2 5 28 8b8b8b
3 5 28 8b8b8b
4 5 28 f7f7f7
0 6 28 b0b0b0
1 6 28 00bf00
2 6 28 009e00
3 6 28 9a9a9a
4 6 28 b0b0b0
0 1 29 b0b0b0
1 1 29 b0b0b0
2 1 29 9a9a9a
3 1 29 b0b0b0
4 1 29 b0b0b0
0 2 29 c3c3c3
1 2 29 8b8b8b
2 2 29 8b8b8b
3 2 29 8b8b8b
4 2 29 161616
0 3 29 b0b0b0
1 3 29 8b8b8b
2 3 29 8b8b8b
3 3 29 8b8b8b
4 3 29 161616
0 4 29 c3c3c3
1 4 29 8b8b8b
2 4 29 8b8b8b
3 4 29 8b8b8b
4 4 29 161616
0 5 29 b0b0b0
1 5 29 8b8b8b
2 5 29 8b8b8b
3 5 29 8b8b8b
4 5 29 161616
0 6 29 c3c3c3
1 6 29 9a9a9a
2 6 29 009e00
3 6 29 b0b0b0
4 6 29 b0b0b0
0 1 30 b0b0b0
1 1 30 9a9a9a
2 1 30 9a9a9a
3 1 30 b0b0b0
4 1 30 9a9a9a
0 2 30 b0b0b0
1 2 30 9a9a9a
2 2 30 b0b0b0
3 2 30 9a9a9a
4 2 30 b0b0b0
0 3 30 9a9a9a
1 3 30 b0b0b0
2 3 30 b0b0b0
3 3 30 b0b0b0
4 3 30 b0b0b0
0 4 30 b0b0b0
1 4 30 9a9a9a
2 4 30 b0b0b0
3 4 30 9a9a9a
4 4 30 b0b0b0
0 5 30 9a9a9a
1 5 30 b0b0b0
2 5 30 b0b0b0
3 5 30 009e00
4 5 30 006800
0 6 30 b0b0b0
1 6 30 b0b0b0
2 6 30 006800
3 6 30 009e00
4 6 30 9a9a9a
